rank,region_code,province,district,final_priority_score,model_priority_score,reference_priority_score,coverage_gap,nutrition_need,food_vulnerability,socioeconomic_stress,price_stress,sppg_operational_count,mbg_beneficiaries,top_reasons
1,252800,Papua,Kab. Mamberamo Raya,0.706411989037012,0.7055739249565123,0.7079683937579402,0.9234818421642154,0.3,1.0,0.964545190351642,0.5483230932828003,0,3366,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; tekanan sosial-ekonomi tinggi
175,136100,Kalimantan Barat,Kota Singkawang,0.20911219706771206,0.19186684405721963,0.2411392812300551,0.3462533895812122,0.1166550095541397,0.3834606986899564,0.069165940133682,0.53359299465519,32,15174,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
176,266000,Bengkulu,Kota Bengkulu,0.20818720672500773,0.16464775562140702,0.2890461873459805,0.5450636060029711,0.0927347327080558,0.2408569868995633,0.2909038070328392,0.5703232192515943,46,68,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
177,72300,Sumatera Utara,Kab. Padang Lawas utara,0.20647655417793828,0.16464775562140702,0.2841586086400678,0.5285039255625452,0.0869132096069869,0.2897106986899563,0.1784365010171461,0.7381077799284579,7,1678,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
178,72000,Sumatera Utara,Kab. Samosir,0.20641413234825146,0.16464775562140702,0.2839802605552483,0.5586532144636085,0.071244546059748,0.2186135371179041,0.2583551293228712,0.7381077799284579,10,738,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
179,76600,Sumatera Utara,Kota Padang Sidempuan,0.205550932023426,0.16161947921616118,0.2871379158083464,0.4608809709522607,0.1055949782659242,0.3418395196506552,0.1979075850043592,0.7381077799284579,19,8328,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
180,340200,Kalimantan Utara,Kab. Bulungan,0.20550532575563918,0.16464775562140702,0.2813836702906418,0.5571563972018294,0.0888792023080233,0.2696506550218341,0.1557686718977041,0.6738283678670767,15,1622,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
181,230100,Nusa Tenggara Barat,Kab. Lombok Barat,0.20446843206072512,0.16464775562140702,0.2784211168766016,0.5068959582641883,0.0844568777292576,0.2815229257641922,0.2906131938390002,0.4448131175325173,127,990,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
182,76500,Sumatera Utara,Kota Sibolga,0.2039036399115226,0.16464775562140702,0.2768074250217373,0.558003575703064,0.0628692897340338,0.2093340611353712,0.2435338564370822,0.7381077799284579,11,2016,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
183,61200,Aceh,Kab. Bireuen,0.2029746489564213,0.15841412309184327,0.285729911276352,0.4922093485234098,0.1331783739650175,0.2120633187772926,0.2441150828247602,0.7407043415714181,59,2156,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
184,20500,Jawa Barat,Kab. Bogor,0.2008796202979638,0.19186684405721963,0.2176176333164887,0.2675520884524895,0.1095661794926853,0.3597161572052402,0.1267073525138041,0.428642281256158,692,14038,kepadatan SPPG rendah relatif terhadap penerima; kerentanan pangan struktural tinggi; tekanan harga pangan tinggi
185,191600,Sulawesi Selatan,Kab. Enrekang,0.1998922369812245,0.16464775562140702,0.2653462737923141,0.508357586594082,0.0692641784408478,0.2191593886462882,0.2566114501598372,0.6338163887252732,14,1188,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
186,71600,Sumatera Utara,Kab. Toba,0.19901818003425487,0.16464775562140702,0.2628489682295438,0.5045922908142126,0.0743767367482381,0.2203875545851529,0.1979075850043592,0.7381077799284579,24,1770,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
187,280300,Banten,Kab. Tangerang,0.19747093709870062,0.15841412309184327,0.2700050202542929,0.487076291192859,0.1235761429346246,0.2561408296943233,0.1313571636152281,0.6810511389562137,338,146,tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
188,131000,Kalimantan Barat,Kab. Sekadau,0.19666834724037108,0.16161947921616118,0.2617591021424752,0.4725243206808411,0.112244495228217,0.3074508733624455,0.1078174949142691,0.53359299465519,15,4774,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
189,370100,Papua Selatan,Kab. Merauke,0.19621484493383953,0.16464775562140702,0.2548394393712142,0.5033187509631954,0.0737712572444806,0.2203875545851529,0.2734670154024992,0.3618449673488329,13,1146,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
190,130500,Kalimantan Barat,Kab. Kapuas Hulu,0.19588818575478434,0.15841412309184327,0.2654828735573892,0.4685598611896133,0.114747783548141,0.2993995633187772,0.1441441441441441,0.53359299465519,15,1384,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
191,60100,Aceh,Kab. Aceh Besar,0.19549320839349393,0.16464775562140702,0.2527776206845125,0.5070850602918675,0.0493960747148217,0.1589792576419214,0.2659110723626852,0.7407043415714181,56,818,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
192,151000,Kalimantan Selatan,Kab. Balangan,0.1953232173461566,0.16464775562140702,0.2522919319778344,0.5458157104350789,0.0857314550633079,0.1865447598253274,0.079628015111886,0.7315768173011702,10,1428,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
193,286000,Banten,Kota Cilegon,0.19282720861075797,0.16464775562140702,0.2451604784481241,0.5470413631350717,0.066525655021834,0.2217521834061135,0.044754431851206,0.6810511389562137,54,286,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
194,90800,Riau,Kab. Pelalawan,0.19273485727869083,0.16161947921616118,0.2505205593948173,0.3857620228274142,0.102762200367507,0.3381550218340611,0.1551874455100261,0.5440832473204035,36,13576,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
195,130100,Kalimantan Barat,Kab. Sambas,0.18751533793912142,0.16161947921616118,0.2356076469960476,0.3275789574665989,0.1081211516430314,0.3485262008733625,0.1299040976460331,0.53359299465519,59,12804,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
196,170100,Sulawesi Utara,Kab. Bolaang Mongondow,0.1874435333858503,0.16464775562140702,0.2297785492341021,0.5487663761898124,0.0505594978165939,0.1685316593886464,0.1476315024702121,0.3808014740516021,11,632,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
197,72800,Sumatera Utara,Kab. Nias Utara,0.18739194412781202,0.11834779795281403,0.3156167870242369,0.3923836202945099,0.0998613348209412,0.3165938864628821,0.5489683231618715,0.7381077799284579,14,28734,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
198,56700,Jawa Timur,Kota Probolinggo,0.18737489097171692,0.16464775562140702,0.2295824280508639,0.5047173760945597,0.0732948598476539,0.242221615720524,0.1101424004649811,0.2556839973338641,34,1108,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
199,130300,Kalimantan Barat,Kab. Sanggau,0.18657970021192005,0.15841412309184327,0.238887200577777,0.4533983049683862,0.1094285908247127,0.2437227074235808,0.078756175530369,0.53359299465519,28,1034,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
200,360100,Papua Tengah,Kab. Nabire,0.1844038034117344,0.11588201666705772,0.3116585502232768,0.4909536444333271,0.0699943924667959,0.2203875545851529,0.6030223772159256,0.5978246850429408,14,8402,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; tekanan harga pangan tinggi
201,60200,Aceh,Kab. Pidie,0.18133838511503592,0.11588201666705772,0.3029002122327097,0.4816682166384057,0.0807606544773902,0.2685589519650656,0.4231328102295844,0.7407043415714181,56,3084,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
202,62000,Aceh,Kab. Pidie Jaya,0.17913822352383016,0.11588201666705772,0.2966140362578361,0.4923793540982231,0.0770071951045143,0.2377183406113537,0.4132519616390583,0.7407043415714181,20,2104,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
203,192600,Sulawesi Selatan,Kab. Luwu Timur,0.17577427552008829,0.15841412309184327,0.2080145586011147,0.4027127332210035,0.1003071142082674,0.1179039301310044,0.1130485324033711,0.6338163887252732,14,2302,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
204,60600,Aceh,Kab. Aceh Barat,0.17468913578959325,0.11588201666705772,0.2839023570171592,0.4488251613046305,0.0742176992871353,0.2469978165938865,0.3952339436210403,0.7407043415714181,20,6632,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
205,200200,Sulawesi Tenggara,Kab. Muna,0.17290601833241181,0.11834779795281403,0.2742284276088077,0.4502985869080786,0.1000545851528384,0.3335152838427947,0.3051438535309502,0.2832008256018625,29,3532,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
206,30700,Jawa Tengah,Kab. Wonosobo,0.1699032756423775,0.11588201666705772,0.2702284708822571,0.4244193567990593,0.0838076347133401,0.2524563318777292,0.3324614937518163,0.6886093818900983,116,2850,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
207,70900,Sumatera Utara,Kab. Tapanuli Tengah,0.16969284885108274,0.10408893426256507,0.2915286902297584,0.483653736293306,0.0923952510343178,0.3078602620087336,0.2653298459750072,0.7381077799284579,32,3746,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
208,120300,Lampung,Kab. Lampung Utara,0.16862405403039693,0.11588201666705772,0.266573551990884,0.4240374545261662,0.0882515971686552,0.2667849344978167,0.4033711130485323,0.3162695098693987,79,3684,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
209,52700,Jawa Timur,Kab. Sampang,0.16615344753926353,0.11588201666705772,0.2595146763019314,0.3709687559609802,0.0712531760704154,0.2374454148471616,0.5437372856727695,0.2556839973338641,160,4536,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
210,60700,Aceh,Kab. Aceh Selatan,0.16397111576934142,0.10408893426256507,0.2751808814247832,0.4348615696255518,0.0946003028163747,0.3074508733624455,0.2321999418773612,0.7407043415714181,31,2960,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
211,180500,Sulawesi Tengah,Kab. Buol,0.1639032192606218,0.11588201666705772,0.2530854526486694,0.4895971283414373,0.0708012520788446,0.2237991266375546,0.3074687590816622,0.300511862919083,9,2268,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
212,110300,Sumatera Selatan,Kab. Ogan Komering Ulu,0.1635500817601061,0.10408893426256507,0.2739779271126824,0.495938187573579,0.0968957603860923,0.3187772925764192,0.2377215925603022,0.3333233336965224,31,1504,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
213,330300,Sulawesi Barat,Kab. Polewali Mandar,0.16251048237090737,0.11588201666705772,0.2491062043923424,0.3807972485546482,0.0846076063985305,0.2797489082969432,0.3522231909328683,0.3102193942975158,61,3800,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
214,52900,Jawa Timur,Kab. Bangkalan,0.16243397594663764,0.11588201666705772,0.2488876146087146,0.3070480539604311,0.0929374927137096,0.2777019650655022,0.4751525719267654,0.2556839973338641,132,12400,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
215,280100,Banten,Kab. Pandeglang,0.16215659851966785,0.10188590523150019,0.2740878860548363,0.4995948224415114,0.0849072052401747,0.283024017467249,0.1920953211275791,0.6810511389562137,197,558,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
216,230300,Nusa Tenggara Barat,Kab. Lombok Timur,0.16208051158550243,0.11834779795281403,0.2432984083319238,0.2956256080607025,0.0958414003674871,0.3145469432314411,0.3379831444347573,0.4448131175325173,259,4002,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; kerentanan pangan struktural tinggi
217,32900,Jawa Tengah,Kab. Brebes,0.16192570626519287,0.11588201666705772,0.2474354155188725,0.3296642428506964,0.0834524628537115,0.2399017467248908,0.3560011624527753,0.6886093818900983,211,9378,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
218,71800,Sumatera Utara,Kab. Pakpak Bharat,0.15849718196668422,0.10188590523150019,0.2636324101891688,0.46886344978504,0.0926968422854511,0.2872543668122272,0.1307759372275501,0.7381077799284579,4,5320,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
219,60800,Aceh,Kab. Aceh Tenggara,0.15818493548594653,0.10188590523150019,0.2627402773870611,0.4276894286403625,0.0891762846261787,0.2661026200873362,0.2290031967451321,0.7407043415714181,48,894,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
220,180800,Sulawesi Tengah,Kab. Parigi Moutong,0.15725184963251274,0.11588201666705772,0.2340815394255006,0.3720201954208118,0.07939363225524,0.2382641921397381,0.3374019180470793,0.300511862919083,20,4944,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
221,360400,Papua Tengah,Kab. Mimika,0.15722043446129658,0.11588201666705772,0.2339917817934544,0.3383978621023234,0.0685286736834083,0.2203875545851529,0.3429235687300203,0.5978246850429408,19,34190,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
222,60400,Aceh,Kab. Aceh Timur,0.15605055003926954,0.10188590523150019,0.2566420332536983,0.3942873905776188,0.0799225671480752,0.261735807860262,0.2714327230456262,0.7407043415714181,56,5066,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
223,130400,Kalimantan Barat,Kab. Sintang,0.1556275022024881,0.10188590523150019,0.2554333251486085,0.4700886094685829,0.0851844437118672,0.2756550218340612,0.1752397558849171,0.53359299465519,10,3638,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
224,110400,Sumatera Selatan,Kab. Muara Enim,0.15470274404510634,0.10188590523150019,0.2527911589846606,0.46739640636407,0.0849481441048034,0.2831604803493449,0.2194129613484451,0.3333233336965224,53,866,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
225,52600,Jawa Timur,Kab. Pamekasan,0.15402505483746515,0.11588201666705772,0.2248621257253646,0.3699912555073599,0.07144790313589,0.2359443231441048,0.3158965417029932,0.2556839973338641,129,3810,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
226,131200,Kalimantan Barat,Kab. Kayong Utara,0.15384567499193885,0.10188590523150019,0.2503423902613249,0.4443983682683369,0.0815833462251524,0.2707423580786027,0.1990700377797151,0.53359299465519,16,2142,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
227,91400,Riau,Kab. Kuantan Singingi,0.1532150666591584,0.10408893426256507,0.244449312538546,0.4019068257280145,0.0942308040364247,0.3079967248908297,0.1479221156640511,0.5440832473204035,34,3414,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
228,52800,Jawa Timur,Kab. Sumenep,0.15302688782550894,0.11588201666705772,0.2220102199769184,0.2921081763948724,0.0713777908369331,0.226528384279476,0.4394071490845683,0.2556839973338641,108,4206,kepadatan SPPG rendah relatif terhadap penerima; tekanan sosial-ekonomi tinggi; gap cakupan dan dukungan tinggi
229,230200,Nusa Tenggara Barat,Kab. Lombok Tengah,0.15289685973214723,0.10188590523150019,0.2476314895190632,0.4676085878981586,0.0690638646288209,0.2302128820960699,0.2551583841906422,0.4448131175325173,179,516,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan harga pangan tinggi
230,192400,Sulawesi Selatan,Kab. Luwu Utara,0.15208779778911297,0.10188590523150019,0.2453198839675367,0.493091266017291,0.064544540511202,0.1461517467248909,0.2569020633536762,0.6338163887252732,17,888,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
231,30400,Jawa Tengah,Kab. Banjarnegara,0.15193269426830458,0.11588201666705772,0.2188839526706202,0.25502315585567,0.0707843435442125,0.2315775109170305,0.3307178145887822,0.6886093818900983,111,18164,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
232,280200,Banten,Kab. Lebak,0.15145265007932318,0.10408893426256507,0.2394138365961597,0.3197877130394291,0.0978705579692329,0.3221888646288209,0.1781458878233071,0.6810511389562137,203,10888,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; kerentanan pangan struktural tinggi
233,72200,Sumatera Utara,Kab. Batu Bara,0.1514488085450869,0.10188590523150019,0.2434942004131765,0.3807563707410583,0.0757933095277339,0.2456331877729257,0.2383028189479802,0.7381077799284579,41,8258,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
234,61400,Aceh,Kab. Aceh Tamiang,0.15103641424534514,0.10188590523150019,0.2423159309853429,0.4064175336274418,0.0662659784927918,0.2075600436681224,0.2598081952920662,0.7407043415714181,37,4968,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
235,70200,Sumatera Utara,Kab. Langkat,0.15090687727685403,0.10188590523150019,0.2419458253610826,0.4326065059502193,0.0673444323144105,0.224481441048035,0.1894798023830281,0.7381077799284579,85,2058,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
236,26800,Jawa Barat,Kota Tasikmalaya,0.1507452087821768,0.10188590523150019,0.2414839153762904,0.3470101349531217,0.0979553433117755,0.3002183406113536,0.2598081952920662,0.428642281256158,130,7324,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
237,190500,Sulawesi Selatan,Kab. Jeneponto,0.150100598759899,0.10188590523150019,0.2396421724554968,0.4168610689532269,0.0631898124699216,0.2006004366812227,0.2766637605347282,0.6338163887252732,54,2082,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
238,52200,Jawa Timur,Kab. Bondowoso,0.1499794171995471,0.10188590523150019,0.2392959394259199,0.4279409083745356,0.073403384279476,0.2446779475982533,0.2993315896541702,0.2556839973338641,81,1094,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
239,70400,Sumatera Utara,Kab. Simalungun,0.14893348106694804,0.10188590523150019,0.2363075504756369,0.4380448345768343,0.0856520777520033,0.1903657205240174,0.1455972101133391,0.7381077799284579,67,2010,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
240,190200,Sulawesi Selatan,Kab. Pangkajene Dan Kepulauan,0.1487653506397776,0.10188590523150019,0.2358271778265785,0.3887258293308195,0.0649199754220102,0.2097434497816594,0.2818947980238302,0.6338163887252732,31,7550,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
241,30300,Jawa Tengah,Kab. Purbalingga,0.1485272761169823,0.11588201666705772,0.2091541865239851,0.2131189967482483,0.0747565678178422,0.2442685589519651,0.3095030514385353,0.6886093818900983,116,66126,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
242,120600,Lampung,Kab. Tanggamus,0.14843719183830617,0.10188590523150019,0.2348895812509458,0.3920239815877576,0.0880611783119118,0.2725163755458515,0.2383028189479802,0.3162695098693987,71,4336,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
243,180300,Sulawesi Tengah,Kab. Poso,0.14839849938087962,0.11588201666705772,0.2087862529922631,0.3807207574473996,0.0528740887303119,0.1606168122270743,0.3196745132229003,0.300511862919083,23,4954,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
244,191300,Sulawesi Selatan,Kab. Kepulauan Selayar,0.1482941013148814,0.10188590523150019,0.2344807511840179,0.3848092988350153,0.0701185209911555,0.2203875545851529,0.2531240918337692,0.6338163887252732,12,6968,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
245,32700,Jawa Tengah,Kab. Pemalang,0.14786520942246778,0.11588201666705772,0.2072625673968008,0.2423042746815553,0.0649599950311736,0.1986899563318778,0.3318802673641383,0.6886093818900983,153,30822,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
246,191700,Sulawesi Selatan,Kab. Luwu,0.14777675434078819,0.10188590523150019,0.233002616972323,0.4040314958924911,0.0633551299553488,0.1929585152838427,0.2635861668119732,0.6338163887252732,20,7946,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
247,150700,Kalimantan Selatan,Kab. Hulu Sungai Utara,0.1475490737179297,0.10188590523150019,0.232352100907013,0.4788000340477649,0.0628147062599809,0.207014192139738,0.084568439407149,0.7315768173011702,18,588,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
248,130200,Kalimantan Barat,Kab. Mempawah,0.1474134499186276,0.10188590523150019,0.2319646043375785,0.3903386960994553,0.0998487882949718,0.3073144104803494,0.075268817204301,0.53359299465519,35,3928,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
249,256000,Papua,Kota Jayapura,0.14703994806051418,0.10188590523150019,0.2308974561715401,0.3336259345770263,0.0763854867196681,0.245906113537118,0.2943911653589072,0.5483230932828003,0,91874,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
250,120800,Lampung,Kab. Way Kanan,0.14697461169229165,0.10188590523150019,0.2307107808337615,0.4368587804487838,0.0783446735968825,0.2287117903930131,0.2167974426038941,0.3162695098693987,53,1202,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; kerentanan pangan struktural tinggi
251,70300,Sumatera Utara,Kab. Karo,0.1468745699087423,0.10188590523150019,0.2304249471664776,0.4565021394542983,0.0576828602620087,0.1922762008733625,0.1383318802673641,0.7381077799284579,40,1258,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
252,66200,Aceh,Kota Lhokseumawe,0.14677425473671574,0.10188590523150019,0.2301383323892589,0.3926176495032754,0.0787043110534524,0.1820414847161572,0.2066259808195291,0.7407043415714181,26,2786,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
253,52300,Jawa Timur,Kab. Situbondo,0.14664200714185116,0.10188590523150019,0.2297604821182172,0.4217681810343072,0.0772770327788674,0.2203875545851529,0.2693984306887532,0.2556839973338641,47,1842,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
254,80300,Sumatera Barat,Kab. Lima Puluh Kota,0.14656160843058091,0.10188590523150019,0.229530771514588,0.4627536288349372,0.0564137554585152,0.1880458515283842,0.1220575414123801,0.7635949675567895,21,498,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
255,51700,Jawa Timur,Kab. Trenggalek,0.1465277915800589,0.10188590523150019,0.229434151941668,0.4810201151673992,0.0679858627574982,0.1801310043668123,0.2438244696309212,0.2556839973338641,74,236,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
256,181000,Sulawesi Tengah,Kab. Sigi,0.14651101438421837,0.10188590523150019,0.2293862170964093,0.432111830237444,0.0698861376667221,0.2225709606986899,0.2490555071200232,0.300511862919083,21,3934,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
257,200100,Sulawesi Tenggara,Kab. Konawe,0.14638871800871112,0.11588201666705772,0.2030440205003532,0.3903930582180466,0.0435857752682497,0.1430131004366812,0.3161871548968322,0.2832008256018625,27,1838,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
258,110100,Sumatera Selatan,Kab. Musi Banyuasin,0.14609432748221857,0.10188590523150019,0.2281956830906955,0.3989646744471797,0.0871784545937457,0.2304858078602619,0.2345248474280732,0.3333233336965224,44,3178,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
259,201100,Sulawesi Tenggara,Kab. Kolaka Timur,0.1456889968874412,0.11588201666705772,0.2010448172967248,0.3807527587317029,0.0446459554221864,0.1477893013100436,0.3100842778262133,0.2832008256018625,8,4504,kepadatan SPPG rendah relatif terhadap penerima; gap cakupan dan dukungan tinggi; tekanan sosial-ekonomi tinggi
260,76300,Sumatera Utara,Kota Pematangsiantar,0.14554096381706502,0.10188590523150019,0.2266146440473997,0.4697432550634754,0.0706019027996256,0.0893831877729258,0.1979075850043592,0.7381077799284579,41,512,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
261,31700,Jawa Tengah,Kab. Rembang,0.14499576289558336,0.11588201666705772,0.1990641487485595,0.3040294137577284,0.0406088706007467,0.1299126637554586,0.3228712583551292,0.6886093818900983,84,8896,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; tekanan sosial-ekonomi tinggi
262,70500,Sumatera Utara,Kab. Dairi,0.14462968379745017,0.10188590523150019,0.2240109868485001,0.4218596783675086,0.0618318554177671,0.1892740174672489,0.1476315024702121,0.7381077799284579,37,3640,kepadatan SPPG rendah relatif terhadap penerima; tekanan harga pangan tinggi; gap cakupan dan dukungan tinggi
